,Hour,Month,DayOfWeek,Vehicle_Type,FastagID,TollBoothID,Lane_Type,Vehicle_Dimensions,Transaction_Amount,Amount_paid,Geographical_Location,Vehicle_Speed,Fraud_indicator
449,14,3,4,1,2620,0,1,2,120,120.0,3,93,1
450,19,3,5,2,4451,4,1,2,0,0.0,3,45,1
451,0,3,6,5,2629,2,1,0,350,90.0,3,80,0
452,6,3,0,6,3632,1,0,1,140,140.0,3,62,1
453,11,3,1,4,2636,0,1,1,160,160.0,3,86,1
454,15,3,2,3,2838,1,0,0,180,180.0,3,51,1
455,21,3,3,0,2656,2,1,0,350,90.0,3,73,0
456,2,3,4,1,2672,0,0,2,120,120.0,3,56,1
457,6,3,5,2,4451,4,1,2,0,0.0,3,82,1
458,11,3,6,5,2681,2,0,0,350,60.0,3,70,0
459,16,3,0,6,2688,1,1,1,140,140.0,3,97,1
460,21,3,1,4,3817,0,0,1,160,160.0,3,47,1
461,2,3,2,3,2696,1,1,0,180,180.0,3,84,1
462,7,3,3,0,1724,2,0,0,350,265.0,3,65,1
463,12,3,4,1,2701,0,1,2,120,100.0,3,92,0
464,16,4,5,2,4451,4,1,2,0,0.0,3,53,1
465,22,4,6,5,2711,2,1,0,350,265.0,3,79,1
466,3,4,0,6,3232,1,0,1,140,140.0,3,61,1
467,7,4,1,4,2714,0,1,1,160,160.0,3,89,1
468,12,4,2,3,4112,1,0,0,180,120.0,3,44,0
469,15,4,3,0,2726,2,1,0,350,265.0,3,78,1
470,21,4,4,1,2733,0,0,2,120,120.0,3,67,1
471,2,4,5,2,4451,4,1,2,0,0.0,3,95,1
472,6,4,6,5,2740,2,0,0,350,100.0,3,55,0
473,11,4,0,6,1933,1,1,1,140,100.0,3,80,0
474,15,4,1,4,2743,0,0,1,160,90.0,3,62,0
475,20,4,2,3,2747,1,1,0,180,180.0,3,87,1
476,1,4,3,0,3445,2,0,0,350,265.0,3,47,1
477,6,4,4,1,2751,0,1,2,120,120.0,3,73,1
478,11,4,5,2,4451,4,1,2,0,0.0,3,68,1
479,15,4,6,5,2763,2,1,0,350,265.0,3,91,1
480,21,4,0,6,2767,1,0,1,140,120.0,3,52,0
481,3,4,1,4,2773,0,1,1,160,120.0,3,82,0
482,7,4,2,3,1079,1,0,0,180,180.0,3,56,1
483,12,4,3,0,2778,2,1,0,350,265.0,3,84,1
484,16,4,4,1,2782,0,0,2,120,120.0,3,69,1
485,22,4,5,2,4451,4,1,2,0,0.0,3,94,1
486,4,4,6,5,2787,2,0,0,350,180.0,3,49,0
487,8,4,0,6,2721,1,1,1,140,100.0,3,76,0
488,13,4,1,4,2792,0,0,1,160,160.0,3,63,1
489,18,4,2,3,2803,1,1,0,180,100.0,3,88,0
490,23,4,3,0,2806,2,0,0,350,265.0,3,74,1
491,5,4,4,1,2809,0,1,2,120,120.0,3,96,1
492,9,4,5,2,4451,4,1,2,0,0.0,3,61,1
493,14,4,6,5,2816,2,1,0,350,100.0,3,85,0
494,18,5,0,6,2820,1,0,1,140,180.0,3,52,0
495,23,5,1,4,2823,0,1,1,160,160.0,3,79,1
496,3,5,2,3,2826,1,0,0,180,180.0,3,66,1
497,7,5,3,0,2828,2,1,0,350,265.0,3,90,1
498,12,5,4,1,2835,0,0,2,120,120.0,3,48,1
499,16,5,5,2,4451,4,1,2,0,0.0,3,77,1
500,21,5,6,5,2847,2,0,0,290,265.0,2,60,1
501,3,5,0,6,2849,1,1,1,110,110.0,2,83,1
502,8,5,1,4,2856,0,0,1,100,100.0,2,71,1
503,13,5,2,3,2857,1,1,0,130,180.0,2,97,0
504,18,5,3,0,2863,2,0,0,290,100.0,2,46,0
505,23,5,4,1,3633,0,1,2,60,60.0,2,81,1
506,5,5,5,2,4451,5,1,2,0,0.0,2,64,1
507,10,5,6,5,2870,2,1,0,290,265.0,2,93,1
508,14,5,0,6,2876,1,0,1,110,110.0,2,57,1
509,19,5,1,4,2880,0,1,1,100,100.0,2,86,1
510,0,5,2,3,2891,1,0,0,130,130.0,2,87,1
511,6,5,3,0,1434,2,1,0,290,100.0,2,88,0
512,11,5,4,1,2898,0,0,2,60,60.0,2,89,1
513,15,5,5,2,4451,5,1,2,0,0.0,2,90,1
514,21,5,6,5,2908,2,0,0,290,265.0,2,91,1
515,2,5,0,6,2911,1,1,1,110,100.0,2,92,0
516,6,5,1,4,2916,0,0,1,100,100.0,2,93,1
517,11,5,2,3,2924,1,1,0,130,100.0,2,66,0
518,16,5,3,0,3026,2,0,0,290,265.0,2,67,1
519,21,5,4,1,2940,0,1,2,60,60.0,2,68,1
520,2,5,5,2,4451,5,1,2,0,0.0,2,69,1
521,7,5,6,5,3197,2,1,0,290,100.0,2,70,0
522,12,5,0,6,3201,1,0,1,110,110.0,2,71,1
523,16,5,1,4,3203,0,1,1,100,0.0,2,72,0
524,22,5,2,3,3206,1,0,0,130,100.0,2,73,0
525,3,6,3,0,3211,2,1,0,290,265.0,2,74,1
526,7,6,4,1,3219,0,0,2,60,60.0,2,75,1
527,12,6,5,2,4451,5,1,2,0,0.0,2,76,1
528,15,6,6,5,3228,2,0,0,290,60.0,2,77,0
529,21,6,0,6,3231,1,1,1,110,110.0,2,78,1
530,2,6,1,4,3891,0,0,1,100,100.0,2,79,1
531,6,6,2,3,3236,1,1,0,130,130.0,2,80,1
532,11,6,3,0,3240,2,0,0,290,100.0,2,81,0
533,15,6,4,1,3242,0,1,2,60,60.0,2,82,1
534,20,6,5,2,4451,5,1,2,0,0.0,2,83,1
535,1,6,6,5,3251,2,1,0,290,265.0,2,84,1
536,6,6,0,6,3256,1,0,1,110,90.0,2,85,0
537,11,6,1,4,2235,0,1,1,100,100.0,2,86,1
538,15,6,2,3,3264,1,0,0,130,130.0,2,40,1
539,21,6,3,0,3272,2,1,0,290,100.0,2,41,0
540,3,6,4,1,3274,0,0,2,60,0.0,2,42,0
541,7,6,5,2,4451,5,1,2,0,0.0,2,43,1
542,12,6,6,5,3281,2,0,0,290,265.0,2,44,1
543,16,6,0,6,3282,1,1,1,110,110.0,2,45,1
544,22,6,1,4,3287,0,0,1,100,100.0,2,46,1
545,4,6,2,3,3295,1,1,0,130,90.0,2,47,0
546,8,6,3,0,3298,2,0,0,290,60.0,2,45,0
547,21,5,4,1,3301,0,1,2,60,90.0,2,50,0
548,11,6,1,2,4451,5,1,2,0,0.0,2,55,1
549,13,6,2,5,3309,2,1,0,290,265.0,2,48,1
550,20,8,1,6,3311,1,0,1,110,100.0,2,60,0
551,19,9,2,4,3314,0,1,1,100,100.0,2,42,1
552,8,10,0,3,3269,1,0,0,130,100.0,2,57,0
553,8,1,6,0,3321,2,1,0,290,265.0,2,49,1
554,12,1,0,1,4168,0,0,2,60,60.0,2,52,1
555,0,1,2,2,4451,5,1,2,0,0.0,2,46,1
556,8,1,3,5,3335,2,0,0,290,265.0,2,58,1
557,14,1,4,6,3339,1,1,1,110,60.0,2,53,0
558,20,1,5,4,2512,0,0,1,100,60.0,2,47,0
559,3,1,6,3,3344,1,1,0,130,130.0,2,51,1
560,9,1,0,0,3347,2,0,0,290,265.0,2,44,1
561,15,1,1,1,3350,0,1,2,60,60.0,2,59,1
562,22,1,2,2,4451,5,1,2,0,0.0,2,54,1
563,4,1,3,5,3355,2,1,0,290,265.0,2,43,1
564,10,1,4,6,3357,1,0,1,110,110.0,2,56,1
565,15,1,5,4,3366,0,1,1,100,180.0,2,50,0
566,21,1,6,3,3373,1,0,0,130,100.0,2,45,0
567,4,1,0,0,3375,2,1,0,290,100.0,2,55,0
568,10,1,1,1,3377,0,0,2,60,60.0,2,48,1
569,16,1,2,2,4451,5,1,2,0,0.0,2,60,1
570,22,1,3,5,3383,2,0,0,290,110.0,2,42,0
571,5,1,4,6,3385,1,1,1,110,110.0,2,57,1
572,11,1,5,4,3544,0,0,1,100,100.0,2,49,1
573,17,1,6,3,3389,1,1,0,130,130.0,2,52,1
574,0,1,0,0,3394,2,0,0,290,265.0,2,46,1
575,6,1,1,1,3398,0,1,2,60,60.0,2,58,1
576,11,2,2,2,4451,5,1,2,0,0.0,2,53,1
577,18,2,3,5,3403,2,1,0,290,265.0,2,47,1
578,1,2,4,6,3408,1,0,1,110,110.0,2,51,1
579,7,2,5,4,3411,0,1,1,100,100.0,2,44,1
580,13,2,6,3,3413,1,0,0,130,130.0,2,59,1
581,19,2,0,0,3415,2,1,0,290,265.0,2,54,1
582,2,2,1,1,3418,0,0,2,60,100.0,2,43,0
583,8,2,2,2,4451,5,1,2,0,0.0,2,56,1
584,14,2,3,5,3425,2,0,0,290,265.0,2,50,1
585,20,2,4,6,3428,1,1,1,110,110.0,2,45,1
586,2,2,5,4,3435,0,0,1,100,60.0,2,55,0
587,8,2,6,3,3437,1,1,0,130,60.0,2,48,0
588,14,2,0,0,3439,2,0,0,290,265.0,2,60,1
589,21,2,1,1,3444,0,1,2,60,60.0,2,42,1
590,3,2,2,2,4451,5,1,2,0,0.0,2,57,1
591,9,2,3,5,1769,2,1,0,290,265.0,2,49,1
592,14,2,4,6,3450,1,0,1,110,60.0,2,52,0
593,20,2,5,4,3455,0,1,1,100,100.0,2,46,1
594,3,2,6,3,3460,1,0,0,130,90.0,2,58,0
595,9,2,0,0,2934,2,1,0,290,265.0,2,53,1
596,15,2,1,1,3463,0,0,2,60,0.0,2,47,0
597,21,2,2,2,4451,5,1,2,0,0.0,2,51,1
598,4,2,3,5,3477,2,0,0,290,180.0,2,44,0
599,10,2,4,6,3775,1,1,1,110,110.0,2,59,1
600,16,2,5,4,3483,0,0,1,100,100.0,2,54,1
601,22,2,6,3,3486,1,1,0,130,130.0,2,43,1
602,5,2,0,0,3488,2,0,0,290,265.0,2,56,1
603,11,2,1,1,3493,0,1,2,60,60.0,2,50,1
604,17,3,2,2,4451,5,1,2,0,0.0,2,45,1
605,0,3,3,5,3499,2,1,0,290,110.0,2,55,0
606,6,3,4,6,3500,1,0,1,110,110.0,2,48,1
607,11,3,5,4,3504,0,1,1,100,100.0,2,60,1
608,18,3,6,3,3509,1,0,0,130,130.0,2,42,1
609,1,3,0,0,3515,2,1,0,290,90.0,2,57,0
610,7,3,1,1,2030,0,0,2,60,60.0,2,49,1
611,13,3,2,2,4451,5,1,2,0,0.0,2,52,1
612,18,3,3,5,3522,2,0,0,290,265.0,2,46,1
613,1,3,4,6,3156,1,1,1,110,110.0,2,58,1
614,7,3,5,4,3528,0,0,1,100,100.0,2,53,1
615,13,3,6,3,1231,1,1,0,130,130.0,2,47,1
616,20,3,0,0,3534,2,0,0,290,265.0,2,51,1
617,2,3,1,1,3538,0,1,2,60,60.0,2,44,1
618,8,3,2,2,4451,5,1,2,0,0.0,2,59,1
619,14,3,3,5,3546,2,1,0,290,265.0,2,54,1
620,21,3,4,6,3852,1,0,1,110,100.0,2,43,0
621,4,3,5,4,3856,0,1,1,100,100.0,2,56,1
622,9,3,6,3,3865,1,0,0,130,130.0,2,50,1
623,16,3,0,0,2804,2,1,0,290,265.0,2,45,1
624,22,3,1,1,3718,0,0,2,60,60.0,2,55,1
625,5,3,2,2,4451,5,1,2,0,0.0,2,48,1
626,10,3,3,5,3876,2,0,0,290,100.0,2,60,0
627,16,3,4,6,3879,1,1,1,110,110.0,2,42,1
628,22,3,5,4,3883,0,0,1,100,100.0,2,57,1
629,5,3,6,3,1930,1,1,0,130,0.0,2,49,0
630,11,3,0,0,3899,2,0,0,290,130.0,2,52,0
631,17,3,1,1,3902,0,1,2,60,60.0,2,46,1
632,0,3,2,2,4451,5,1,2,0,0.0,2,58,1
633,6,3,3,5,3913,2,1,0,290,60.0,2,53,0
634,12,3,4,6,3915,1,0,1,110,100.0,2,47,0
635,19,4,5,4,3919,0,1,1,100,60.0,2,51,0
636,2,4,6,3,3925,1,0,0,130,130.0,2,44,1
637,7,4,0,0,3927,2,1,0,290,100.0,2,59,0
638,13,4,1,1,3932,0,0,2,60,60.0,2,54,1
639,19,4,2,2,4451,5,1,2,0,0.0,2,43,1
640,2,4,3,5,3946,2,0,0,290,265.0,2,56,1
641,8,4,4,6,3949,1,1,1,110,110.0,2,50,1
642,13,4,5,4,3955,0,0,1,100,100.0,2,45,1
643,20,4,6,3,3957,1,1,0,130,130.0,2,55,1
644,4,4,0,0,3966,2,0,0,290,265.0,2,48,1
645,0,1,2,1,3973,0,1,2,60,60.0,2,60,1
646,8,1,3,2,4451,5,1,2,0,0.0,2,40,1
647,14,1,4,5,3980,2,1,0,290,265.0,2,62,1
648,20,1,5,6,3986,1,0,1,110,0.0,2,38,0
649,3,1,6,4,3990,0,1,1,100,60.0,2,65,0
650,9,1,0,3,3994,1,0,0,130,100.0,2,42,0
651,15,1,1,0,3999,2,1,0,290,90.0,2,55,0
652,22,1,2,1,4003,0,0,2,60,0.0,2,48,0
653,4,1,3,2,4451,5,1,2,0,0.0,2,50,1
654,10,1,4,5,2270,2,0,0,290,265.0,2,58,1
655,15,1,5,6,2308,1,1,1,110,110.0,2,46,1
656,21,1,6,4,3441,0,0,1,100,100.0,2,53,1
657,4,1,0,3,2431,1,1,0,130,130.0,2,47,1
658,10,1,1,0,2380,2,0,0,290,265.0,2,51,1
659,16,1,2,1,2475,0,1,2,60,60.0,2,44,1
660,22,1,3,2,4451,5,1,2,0,0.0,2,59,1
661,5,1,4,5,2511,2,1,0,290,60.0,2,54,0
662,11,1,5,6,2551,1,0,1,110,110.0,2,43,1
663,17,1,6,4,2588,0,1,1,100,100.0,2,56,1
664,0,1,0,3,2625,1,0,0,130,130.0,2,52,1
665,6,1,1,0,2677,2,1,0,290,265.0,2,45,1
666,11,2,2,1,2707,0,0,2,60,60.0,2,57,1
667,18,2,3,2,4451,5,1,2,0,0.0,2,49,1
668,1,2,4,5,2756,2,0,0,290,265.0,2,60,1
669,7,2,5,6,2785,1,1,1,110,110.0,2,41,1
670,13,2,6,4,2813,0,0,1,100,60.0,2,63,0
671,19,2,0,3,2841,1,1,0,130,130.0,2,39,1
672,2,2,1,0,2868,2,0,0,290,265.0,2,66,1
673,8,2,2,1,2905,0,1,2,60,60.0,2,43,1
674,14,2,3,2,4451,5,1,2,0,0.0,2,61,1
675,20,2,4,5,1594,2,1,0,290,265.0,2,37,1
676,2,2,5,6,3244,1,0,1,110,110.0,2,54,1
677,8,2,6,4,2765,0,1,1,100,100.0,2,46,1
678,14,2,0,3,3663,1,0,0,130,110.0,2,55,0
679,21,2,1,0,3330,2,1,0,290,60.0,2,49,0
680,3,2,2,1,3354,0,0,2,60,60.0,2,60,1
681,9,2,3,2,4451,5,1,2,0,0.0,2,42,1
682,14,2,4,5,3401,2,0,0,290,70.0,2,57,0
683,20,2,5,6,2386,1,1,1,110,110.0,2,48,1
684,3,2,6,4,3446,0,0,1,100,100.0,2,52,1
685,9,2,0,3,3412,1,1,0,130,130.0,2,45,1
686,15,2,1,0,3496,2,0,0,290,265.0,2,59,1
687,21,2,2,1,3517,0,1,2,60,60.0,2,53,1
688,4,2,3,2,4451,5,1,2,0,0.0,2,47,1
689,10,2,4,5,962,2,1,0,290,265.0,2,51,1
690,16,2,5,6,3911,1,0,1,110,110.0,2,44,1
691,22,2,6,4,2727,0,1,1,100,60.0,2,58,0
692,5,2,0,3,3976,1,0,0,130,0.0,2,54,0
693,11,2,1,0,4010,2,1,0,290,265.0,2,43,1
694,17,3,2,1,3604,0,0,2,60,60.0,2,56,1
695,0,3,3,2,4451,5,1,2,0,0.0,2,50,1
696,6,3,4,5,4099,2,0,0,290,60.0,2,45,0
697,11,3,5,6,4104,1,1,1,110,0.0,2,55,0
698,18,3,6,4,2234,0,0,1,100,100.0,2,48,1
699,1,3,0,3,4117,1,1,0,130,130.0,2,60,1
700,7,3,1,0,4121,2,0,0,290,100.0,2,42,0
701,13,3,2,1,4125,0,1,2,60,60.0,2,57,1
702,18,3,3,2,4451,5,1,2,0,0.0,2,49,1
703,1,3,4,5,4130,2,1,0,290,265.0,2,52,1
704,7,3,5,6,4134,1,0,1,110,100.0,2,46,0
705,13,3,6,4,4136,0,1,1,100,100.0,2,58,1
706,20,3,0,3,4141,1,0,0,130,130.0,2,53,1
707,2,3,1,0,3306,2,1,0,290,265.0,2,47,1
708,8,3,2,1,4151,0,0,2,60,60.0,2,51,1
709,14,3,3,2,4451,5,1,2,0,0.0,2,44,1
710,21,3,4,5,4170,2,0,0,290,90.0,2,59,0
711,4,3,5,6,4173,1,1,1,110,110.0,2,54,1
712,9,3,6,4,4166,0,0,1,100,100.0,2,43,1
713,16,3,0,3,4184,1,1,0,130,100.0,2,56,0
714,22,3,1,0,4187,2,0,0,290,100.0,2,50,0
715,5,3,2,1,4192,0,1,2,60,60.0,2,45,1
716,10,3,3,2,4451,5,1,2,0,0.0,2,55,1
717,16,3,4,5,4201,2,1,0,290,265.0,2,48,1
718,22,3,5,6,4208,1,0,1,110,100.0,2,60,0
719,5,3,6,4,4211,0,1,1,100,100.0,2,42,1
720,11,3,0,3,596,1,0,0,130,130.0,2,57,1
721,17,3,1,0,2096,2,1,0,290,90.0,2,49,0
722,0,3,2,1,592,0,0,2,60,0.0,2,52,0
723,6,3,3,2,4451,5,1,2,0,0.0,2,46,1
724,12,3,4,5,589,2,0,0,290,265.0,2,58,1
725,19,4,5,6,579,1,1,1,110,110.0,2,53,1
726,2,4,6,4,588,0,0,1,100,100.0,2,47,1
727,7,4,0,3,3190,1,1,0,130,130.0,2,51,1
728,13,4,1,0,679,2,0,0,290,265.0,2,44,1
729,19,4,2,1,1311,0,1,2,60,60.0,2,59,1
730,2,4,3,2,4451,5,1,2,0,0.0,2,54,1
731,8,4,4,5,722,2,1,0,290,100.0,2,43,0
732,13,4,5,6,726,1,0,1,110,110.0,2,56,1
733,20,4,6,4,738,0,1,1,100,0.0,2,50,0
734,4,4,0,3,2941,1,0,0,130,130.0,2,45,1
735,21,5,4,0,758,2,1,0,290,265.0,2,55,1
736,8,7,5,1,89,0,0,2,60,60.0,2,48,1
737,19,9,2,2,4451,5,1,2,0,0.0,2,60,1
738,8,1,6,5,101,2,0,0,290,100.0,2,42,0
739,13,6,2,6,106,1,1,1,110,90.0,2,57,0
740,4,4,0,4,3748,0,0,1,100,100.0,2,49,1
741,8,7,5,3,115,1,1,0,130,130.0,2,52,1
742,8,10,0,0,121,2,0,0,290,90.0,2,46,0
743,0,11,3,1,1982,0,1,2,60,60.0,2,58,1
744,2,12,3,2,4451,5,1,2,0,0.0,2,53,1
745,4,2,6,5,886,2,1,0,290,90.0,2,47,0
746,6,3,5,6,3480,1,0,1,110,60.0,2,20,0
747,9,4,6,4,921,0,1,1,100,100.0,2,21,1
748,11,5,0,3,1677,1,0,0,130,130.0,2,22,1
749,13,7,0,0,956,2,1,0,290,90.0,2,23,0
750,15,8,1,1,2885,0,0,2,60,60.0,2,24,1
751,18,9,2,2,4451,5,1,2,0,0.0,2,25,1
752,20,10,2,5,997,2,0,0,290,265.0,2,26,1
753,22,11,3,6,2882,1,1,1,110,110.0,2,27,1
754,0,12,4,4,3716,0,0,1,100,100.0,2,28,1
755,3,2,0,3,2895,1,1,0,130,130.0,2,29,1
756,5,3,6,0,2900,2,0,0,290,265.0,2,30,1
757,7,4,0,1,2902,0,1,2,60,60.0,2,31,1
758,9,5,1,2,4451,5,1,2,0,0.0,2,32,1
759,12,7,1,5,2912,2,1,0,290,265.0,2,33,1
760,14,8,2,6,2918,1,0,1,110,100.0,2,34,0
761,16,9,3,4,2922,0,1,1,100,100.0,2,35,1
762,18,10,3,3,2929,1,0,0,130,130.0,2,36,1
763,21,11,4,0,2938,2,1,0,290,265.0,2,37,1
764,23,12,5,1,2942,0,0,2,60,100.0,2,38,0
765,1,2,1,2,4451,5,1,2,0,0.0,2,39,1
766,3,3,0,5,2949,2,0,0,290,265.0,2,65,1
767,6,4,1,6,2950,1,1,1,110,90.0,2,76,0
768,8,5,2,4,2955,0,0,1,100,100.0,2,89,1
769,10,7,2,3,2957,1,1,0,130,130.0,2,45,1
770,12,8,3,0,2506,2,0,0,290,265.0,2,56,1
771,15,9,4,1,3481,0,1,2,60,60.0,2,67,1
772,17,10,4,2,4451,5,1,2,0,0.0,2,87,1
773,19,11,5,5,2969,2,1,0,290,265.0,2,45,1
774,21,12,6,6,2971,1,0,1,110,110.0,2,34,1
775,0,2,3,4,2973,0,1,1,100,100.0,2,78,1
776,2,3,2,3,1173,1,0,0,130,130.0,2,45,1
777,4,4,3,0,2978,2,1,0,290,100.0,2,87,0
778,6,6,4,1,2800,0,0,2,60,0.0,2,66,0
779,9,7,4,2,4451,5,1,2,0,0.0,2,89,1
780,11,8,5,5,2983,2,0,0,290,265.0,2,65,1
781,13,9,6,6,3662,1,1,1,110,110.0,2,34,1
782,15,10,6,4,2993,0,0,1,100,100.0,2,98,1
783,18,11,0,3,2997,1,1,0,130,110.0,2,22,0
784,20,1,6,0,3000,2,0,0,290,100.0,2,23,0
785,22,2,4,1,3002,0,1,2,60,60.0,2,10,1
786,0,3,4,2,4451,5,1,2,0,0.0,2,67,1
787,3,4,5,5,3006,2,1,0,290,265.0,2,87,1
788,5,6,6,6,3008,1,0,1,110,110.0,2,65,1
789,7,7,6,4,3010,0,1,1,100,100.0,2,34,1
790,9,8,0,3,2330,1,0,0,130,100.0,2,87,0
791,12,9,1,0,3014,2,1,0,290,265.0,2,35,1
792,14,10,1,1,3020,0,0,2,60,60.0,2,32,1
793,16,11,2,2,4451,5,1,2,0,0.0,2,76,1
794,18,1,1,5,3027,2,0,0,290,265.0,2,34,1
795,21,2,2,6,3029,1,1,1,110,60.0,2,65,0
796,23,3,2,4,3037,0,0,1,100,60.0,2,23,0
797,1,4,4,3,3038,1,1,0,130,130.0,2,65,1
798,3,5,4,0,3040,2,0,0,290,265.0,2,34,1
799,6,7,5,1,3042,0,1,2,60,60.0,2,76,1
800,8,8,6,2,4451,5,1,2,0,0.0,2,45,1
801,10,9,0,5,3054,2,1,0,290,265.0,2,67,1
802,12,10,0,6,3057,1,0,1,110,110.0,2,45,1
803,15,11,1,4,3379,0,1,1,100,90.0,2,76,0
804,17,12,1,3,3061,1,0,0,130,130.0,2,45,1
805,19,2,3,0,3065,2,1,0,290,90.0,2,76,0
806,21,3,3,1,3069,0,0,2,60,60.0,2,45,1
807,0,4,5,2,4451,5,1,2,0,0.0,2,76,1
808,2,5,6,5,3071,2,0,0,290,265.0,2,45,1
809,4,7,6,6,3074,1,1,1,110,100.0,2,65,0
810,6,8,0,4,3081,0,0,1,100,100.0,2,98,1
811,9,9,1,3,4246,1,1,0,130,130.0,2,76,1
812,11,10,1,0,3096,2,0,0,290,265.0,2,65,1
813,13,11,2,1,3099,0,1,2,60,60.0,2,88,1
814,15,12,2,2,4451,5,1,2,0,0.0,2,76,1
815,18,2,5,5,3101,2,1,0,290,265.0,2,56,1
816,20,3,4,6,2722,1,0,1,110,110.0,2,86,1
817,22,4,5,4,3104,0,1,1,100,90.0,2,98,0
818,0,5,0,3,3106,1,0,0,130,130.0,2,67,1
819,3,7,0,0,3109,2,1,0,290,265.0,2,98,1
820,5,8,1,1,3111,0,0,2,60,0.0,2,67,0
821,7,9,2,2,4451,5,1,2,0,0.0,2,56,1
822,9,10,2,5,3121,2,0,0,290,0.0,2,87,0
823,12,11,3,6,3128,1,1,1,110,110.0,2,56,1
824,14,12,3,4,3605,0,0,1,100,100.0,2,87,1
825,16,2,6,3,3132,1,1,0,130,130.0,2,67,1
826,18,3,5,0,1407,2,0,0,290,265.0,2,76,1
827,21,4,6,1,3135,0,1,2,60,60.0,2,56,1
828,23,5,1,2,4451,5,1,2,0,0.0,2,98,1
829,1,7,2,5,3140,2,1,0,290,265.0,2,56,1
830,3,8,3,6,3146,1,0,1,110,60.0,2,45,0
831,6,9,4,4,3149,0,1,1,100,90.0,2,55,0
832,8,10,4,3,3155,1,0,0,130,130.0,2,76,1
833,10,11,5,0,3159,2,1,0,290,265.0,2,45,1
834,12,1,6,1,3163,0,0,2,60,60.0,2,76,1
835,0,11,3,2,4451,5,1,2,0,0.0,2,45,1
836,2,12,3,5,3170,2,0,0,290,265.0,2,76,1
837,4,2,6,6,3171,1,1,1,110,110.0,2,90,1
838,6,3,5,4,3173,0,0,1,100,90.0,2,78,0
839,9,4,6,3,3178,1,1,0,130,100.0,2,76,0
840,11,5,0,0,3181,2,0,0,290,265.0,2,89,1
841,13,7,0,1,2999,0,1,2,60,60.0,2,90,1
842,15,8,1,2,4451,5,1,2,0,0.0,2,80,1
843,18,9,2,5,3192,2,1,0,290,265.0,2,70,1
844,20,10,2,6,3532,1,0,1,110,110.0,2,60,1
845,22,11,3,4,3537,0,1,1,100,60.0,2,56,0
846,0,12,4,3,3820,1,0,0,130,130.0,2,45,1
847,3,2,0,0,3548,2,1,0,290,265.0,2,55,1
848,5,3,6,1,2092,0,0,2,60,90.0,2,65,0
849,7,4,0,2,4451,5,1,2,0,0.0,2,76,1
850,9,5,1,5,3552,2,0,0,290,265.0,2,87,1
851,12,7,1,6,3189,1,1,1,110,110.0,2,98,1
852,14,8,2,4,3561,0,0,1,100,100.0,2,45,1
853,16,9,3,3,3564,1,1,0,130,130.0,2,35,1
854,18,10,3,0,3565,2,0,0,290,90.0,2,24,0
855,21,11,4,1,3570,0,1,2,60,60.0,2,25,1
856,23,12,5,2,4451,5,1,2,0,0.0,2,77,1
857,1,2,1,5,3574,2,1,0,290,265.0,2,78,1
858,3,3,0,6,3575,1,0,1,110,110.0,2,90,1
859,6,4,1,4,3579,0,1,1,100,100.0,2,89,1
860,8,5,2,3,3585,1,0,0,130,130.0,2,85,1
861,10,7,2,0,3589,2,1,0,290,265.0,2,65,1
862,12,8,3,1,3592,0,0,2,60,60.0,2,45,1
863,15,9,4,2,4451,5,1,2,0,0.0,2,65,1
864,17,10,4,5,3598,2,0,0,290,265.0,2,45,1
865,19,11,5,6,1550,1,1,1,110,110.0,2,76,1
866,21,12,6,4,3602,0,0,1,100,90.0,2,45,0
867,0,2,3,3,3607,1,1,0,130,100.0,2,77,0
868,2,3,2,0,2764,2,0,0,290,265.0,2,88,1
869,4,4,3,1,3610,0,1,2,60,0.0,2,23,0
870,6,6,4,2,4451,5,1,2,0,0.0,2,34,1
871,9,7,4,5,3619,2,1,0,290,60.0,2,65,0
872,11,8,5,6,3622,1,0,1,110,110.0,2,45,1
873,13,9,6,4,3635,0,1,1,100,100.0,2,76,1
874,15,10,6,3,3625,1,0,0,130,130.0,2,54,1
875,18,11,0,0,3629,2,1,0,290,100.0,2,66,0
876,20,1,6,1,2331,0,0,2,60,60.0,2,66,1
877,22,2,4,2,4451,5,1,2,0,0.0,2,55,1
878,0,3,4,5,3381,2,0,0,290,265.0,2,77,1
879,3,4,5,6,3638,1,1,1,110,110.0,2,44,1
880,5,6,6,4,3644,0,0,1,100,100.0,2,60,1
881,7,7,6,3,798,1,1,0,130,90.0,2,70,0
882,9,8,0,0,3651,2,0,0,290,265.0,2,77,1
883,12,9,1,1,3655,0,1,2,60,60.0,2,55,1
884,14,10,1,2,4451,5,1,2,0,0.0,2,65,1
885,16,11,2,5,3658,2,1,0,290,265.0,2,75,1
886,18,1,1,6,3660,1,0,1,110,90.0,2,85,0
887,21,2,2,4,3665,0,1,1,100,100.0,2,95,1
888,23,3,2,3,3666,1,0,0,130,130.0,2,90,1
889,1,4,4,0,3672,2,1,0,290,100.0,2,88,0
890,3,5,4,1,2685,0,0,2,60,60.0,2,90,1
891,6,7,5,2,4451,5,1,2,0,0.0,2,90,1
892,8,8,6,5,3679,2,0,0,290,265.0,2,78,1
893,10,9,0,6,3572,1,1,1,110,90.0,2,78,0
894,12,10,0,4,3682,0,0,1,100,100.0,2,89,1
895,15,11,1,3,3684,1,1,0,130,130.0,2,99,1
896,17,12,1,0,3686,2,0,0,290,110.0,2,98,0
897,19,2,3,1,2193,0,1,2,60,60.0,2,76,1
